,text-3 href,text-3,story__link,story__link href,story__excerpt,timestamp--label,timestamp--time,Concatenated_Columns
371,www.dawn.com/pakistan,Pakistan,Militant attacks from Afghanistan repulsed in Mohmand Bajaur,1285615-militant attacks from afghanistan repulsed in mohmand bajaur,No casualties reported on either side of the border.,Updated,"23 Sep, 2016",Militant attacks from Afghanistan repulsed in Mohmand BajaurNo casualties reported on either side of the border.
372,www.dawn.com/world,World,Chinas Huawei to start India smartphone production next month,1285608-chinas huawei to start india smartphone production next month,Huawei joins a wave of compatriots setting up in one of the world's biggest mobile phone markets.,Published,"23 Sep, 2016",Chinas Huawei to start India smartphone production next monthHuawei joins a wave of compatriots setting up in one of the world's biggest mobile phone markets.
373,www.dawn.com/world,World,Indian forces kill six suspected militants in Assam,1285610-indian forces kill six suspected militants in assam,"Automatic weapons, ammunition and ""incriminating documents from the dead rebels"" found at the scene.",Published,"23 Sep, 2016","Indian forces kill six suspected militants in AssamAutomatic weapons, ammunition and ""incriminating documents from the dead rebels"" found at the scene."
374,www.dawn.com/sport,Sport,Mourinho feels heat as Wenger marks anniversary,1285606-mourinho feels heat as wenger marks anniversary,"I know the world is full of Einsteins. I know they tried to delete 16 years of my career, moans Mourinho.",Published,"23 Sep, 2016","Mourinho feels heat as Wenger marks anniversaryI know the world is full of Einsteins. I know they tried to delete 16 years of my career, moans Mourinho."
375,www.dawn.com/world,World,India signs bn deal to buy  French Rafale fighter jets,1285605-india signs 88bn deal to buy 36 french rafale fighter jets,This is one of India's biggest defence deals in decades.,Updated,"24 Sep, 2016",India signs bn deal to buy  French Rafale fighter jetsThis is one of India's biggest defence deals in decades.
376,www.dawn.com/sport,Sport,ICC introduces changes to Code of Conduct DRS umpires call,1285604-icc introduces changes to code of conduct drs umpires call,"Players who have breached the code will now also accumulate Demerit Points, which can see repeat offenders suspended.",Published,"23 Sep, 2016","ICC introduces changes to Code of Conduct DRS umpires callPlayers who have breached the code will now also accumulate Demerit Points, which can see repeat offenders suspended."
377,www.dawn.com/sport,Sport,Klopp urges patience as Liverpool thrive,1285602-klopp urges patience as liverpool thrive,Liverpool are building momentum after three successive wins but manager Jurgen Klopp pleads for patience.,Published,"23 Sep, 2016",Klopp urges patience as Liverpool thriveLiverpool are building momentum after three successive wins but manager Jurgen Klopp pleads for patience.
378,www.dawn.com/sport,Sport,Think tank targets  medals for India in  Olympics,1285601-think tank targets 50 medals for india in 2024 olympics,"India sent 120plus athletes to Rio with hopes of exceeding the six medals won at London in 2012, but returned with two.",Published,"23 Sep, 2016","Think tank targets  medals for India in  OlympicsIndia sent 120plus athletes to Rio with hopes of exceeding the six medals won at London in 2012, but returned with two."
379,www.dawn.com/pakistan,Pakistan,One dead nine injured as mild quake jolts Sindh,1285598-one dead nine injured as mild quake jolts sindh,"Quake took place focal depth of 20km, with epicentre 60km northeast of Nawabshah.",Updated,"23 Sep, 2016","One dead nine injured as mild quake jolts SindhQuake took place focal depth of 20km, with epicentre 60km northeast of Nawabshah."
380,www.dawn.com/pakistan,Pakistan,Armyrun FWO ordered to get accounts audited by NAs PAC,1285510-fwo told to get its accounts audited by agpr,Auditors tell PAC that FWO received overpayment of Rs674.31m in connection with Fata roads construction in 201112.,Updated,"23 Sep, 2016",Armyrun FWO ordered to get accounts audited by NAs PACAuditors tell PAC that FWO received overpayment of Rs674.31m in connection with Fata roads construction in 201112.
381,www.dawn.com/world,World,This video proves that even Hollywood is sick and tired of Donald Trump,1176286-this video proves that even hollywood is sick and tired of donald trump,"Hollywood's Alisters request America not to vote for 'a racist, abusive coward'",Published,"23 Sep, 2016","This video proves that even Hollywood is sick and tired of Donald TrumpHollywood's Alisters request America not to vote for 'a racist, abusive coward'"
382,www.dawn.com/world,World,Yahoo hack steals personal info from at least m accounts,1285593-yahoo hack steals personal info from at least 500m accounts,Computer experts hack into at least 500 million Yahoo accounts which poses new headaches for Yahoo CEO Marissa Mayer.,Published,"23 Sep, 2016",Yahoo hack steals personal info from at least m accountsComputer experts hack into at least 500 million Yahoo accounts which poses new headaches for Yahoo CEO Marissa Mayer.
383,www.dawn.com/pakistan,Pakistan,Imran Khan and the Candy Crush saga,1285516-imran khan and the candy crush saga,He probably has lost all hope in reality and is fast becoming a victim of his own virtual politics.,Updated,"24 Oct, 2016",Imran Khan and the Candy Crush sagaHe probably has lost all hope in reality and is fast becoming a victim of his own virtual politics.
384,www.dawn.com/pakistan,Pakistan,Will Imrans protest right outside the royal residence produce any result,1285526-footprints rewind to siege politics,Imrans plan to directly challenge the premier outside his home has a symbolic significance.,Published,"23 Sep, 2016",Will Imrans protest right outside the royal residence produce any resultImrans plan to directly challenge the premier outside his home has a symbolic significance.
385,www.dawn.com/world,World,Heres how you can be a part of the Sachin Tendulkar biopic,1176285-heres how you can be a part of the sachin tendulkar biopic,A contest is asking fans to share their videos of Sachin and winners get to meet the cricket legend in person,Published,"23 Sep, 2016",Heres how you can be a part of the Sachin Tendulkar biopicA contest is asking fans to share their videos of Sachin and winners get to meet the cricket legend in person
386,www.dawn.com/pakistan,Pakistan,Right to education where do we stand,1285411-right to education where do we stand,Dawn's special coverage of the Sustainable Development Goals 20152030 continues.,Published,"23 Sep, 2016",Right to education where do we standDawn's special coverage of the Sustainable Development Goals 20152030 continues.
387,www.dawn.com/pakistan,Pakistan,Machine truck imported for transplanting grownup trees,1285592-machine truck imported for transplanting grown up trees,"PHA admin, foreign experts provide training to field staff for operating the tree transplanting machine.",Updated,"23 Sep, 2016","Machine truck imported for transplanting grownup treesPHA admin, foreign experts provide training to field staff for operating the tree transplanting machine."
388,www.dawn.com/pakistan,Pakistan,Proposed law on KP mass transit in slow lane,1285576-proposed law on kp mass transit in slow lane,KP Urban Mass Transit Bill okayed by cabinet in July yet to reach provincial assembly.,Updated,"23 Sep, 2016",Proposed law on KP mass transit in slow laneKP Urban Mass Transit Bill okayed by cabinet in July yet to reach provincial assembly.
389,www.dawn.com/pakistan,Pakistan,PTI complains to ECP against PMLN militant wing,1285559-pti complains to ecp against pml n militant wing,An informal force 'JanisareNawaz Sharif' has been raised to counter protest attempts by PTI supporters.,Updated,"23 Sep, 2016",PTI complains to ECP against PMLN militant wingAn informal force 'JanisareNawaz Sharif' has been raised to counter protest attempts by PTI supporters.
390,www.dawn.com/pakistan,Pakistan,Sindh Assembly provides legal cover to reinstated employees,1285477-sindh assembly provides legal cover to reinstated employees,"Employees' services were terminated between Feb 3, 1997 and Feb 18, 2008 due to political victimisation.",Updated,"23 Sep, 2016","Sindh Assembly provides legal cover to reinstated employeesEmployees' services were terminated between Feb 3, 1997 and Feb 18, 2008 due to political victimisation."
391,www.dawn.com/world,World,US India to align interests with Kabul,1285533-us india to align interests with kabul,Delegations from the three countries meet at the 71st UN General Assembly for consultations.,Updated,"24 Sep, 2016",US India to align interests with KabulDelegations from the three countries meet at the 71st UN General Assembly for consultations.
392,www.dawn.com/world,World,Police deny Brad Pitt probed for alleged child abuse,1285535-police deny brad pitt probed for alleged child abuse,Los Angeles Police Department denied reports that Brad Pitt was under investigation for child abuse.,Updated,"23 Sep, 2016",Police deny Brad Pitt probed for alleged child abuseLos Angeles Police Department denied reports that Brad Pitt was under investigation for child abuse.
393,www.dawn.com/world,World,Aleppo burns as incendiary bombs rain on rebel areas,1285536-aleppo burns as incendiary bombs rain on rebel areas,Air strikes trigger major fires across the citys devastated rebelheld districts.,Updated,"23 Sep, 2016",Aleppo burns as incendiary bombs rain on rebel areasAir strikes trigger major fires across the citys devastated rebelheld districts.
394,www.dawn.com/world,World,Rights bodies challenge credibility of Israeli inquiries,1285538-rights bodies challenge credibility of israeli inquiries,One group describes the internal legal process as a facade intended to try to stave off a war crimes investigation.,Updated,"23 Sep, 2016",Rights bodies challenge credibility of Israeli inquiriesOne group describes the internal legal process as a facade intended to try to stave off a war crimes investigation.
395,www.dawn.com/world,World,Obama set to veto  victims bid to sue S Arabia,1285540-obama set to veto 911 victims bid to sue s arabia,The administration is worried the bill would undermine state immunity.,Updated,"23 Sep, 2016",Obama set to veto  victims bid to sue S ArabiaThe administration is worried the bill would undermine state immunity.
396,www.dawn.com/world,World,Get off my lawn Pokemon Go tests global property laws,1285543-get off my lawn pokemon go tests global property laws,The global popularity of the game has fuelled debate on land rights.,Updated,"23 Sep, 2016",Get off my lawn Pokemon Go tests global property lawsThe global popularity of the game has fuelled debate on land rights.
397,www.dawn.com/sport,Sport,Shehzad to lead HBL Afridi also set to play,1285422-shehzad to lead hbl afridi also set to play,Head coach Kabir Khan says Shahid Afridi has made himself available for the countrys premier firstclass tournament.,Updated,"23 Sep, 2016",Shehzad to lead HBL Afridi also set to playHead coach Kabir Khan says Shahid Afridi has made himself available for the countrys premier firstclass tournament.
398,www.dawn.com/sport,Sport,Qadir lauds Sarfraz,1285424-qadir lauds sarfraz,"Sarfraz is a match winner who just focuses on his game. He is a team leader too, says legspin legend Abdul Qadir.",Updated,"23 Sep, 2016","Qadir lauds SarfrazSarfraz is a match winner who just focuses on his game. He is a team leader too, says legspin legend Abdul Qadir."
399,www.dawn.com/sport,Sport,Sarfrazled Pakistan all set to hunt down troubled West Indies,1285443-sarfraz led pakistan all set to hunt down troubled west indies,Pakistan are in good form after smashing England by nine wickets in the only T20 game on their last tour.,Updated,"23 Sep, 2016",Sarfrazled Pakistan all set to hunt down troubled West IndiesPakistan are in good form after smashing England by nine wickets in the only T20 game on their last tour.
400,www.dawn.com/business,Business,Stocks rise as fears of armed conflict let up,1285493-stocks rise as fears of armed conflict let up,"KSE100 index recovers 364 points and races past the 40,000 level once again to close at 40,135.31.",Updated,"23 Sep, 2016","Stocks rise as fears of armed conflict let upKSE100 index recovers 364 points and races past the 40,000 level once again to close at 40,135.31."
401,www.dawn.com/business,Business,Reserves down,1285494-reserves down,"Pakistans total liquid foreign exchange reserves amounted to 22.7 billion on Sept 16, down 0.7pc.",Updated,"23 Sep, 2016","Reserves downPakistans total liquid foreign exchange reserves amounted to 22.7 billion on Sept 16, down 0.7pc."
402,www.dawn.com/business,Business,US goahead on Iran planes lifts banking taboo,1285495-us go ahead on iran planes lifts banking taboo,Announcement serves to reassure other foreign firms and major banks over doing business with Tehran.,Updated,"23 Sep, 2016",US goahead on Iran planes lifts banking tabooAnnouncement serves to reassure other foreign firms and major banks over doing business with Tehran.
403,www.dawn.com/business,Business,Pakistanis are saving more for retirement,1285496-pakistanis are saving more for retirement,"SECP report states private pension funds have current net assets of over Rs18bn contributed by 10,000 participants.",Updated,"23 Sep, 2016","Pakistanis are saving more for retirementSECP report states private pension funds have current net assets of over Rs18bn contributed by 10,000 participants."
404,www.dawn.com/business,Business,Dar wants World Bank to increase development credit limit to m,1285497-dar wants world bank to increase development credit limit to 500m,Pakistan seeks enhanced Development Policy Credit from the World Bank.,Updated,"23 Sep, 2016",Dar wants World Bank to increase development credit limit to mPakistan seeks enhanced Development Policy Credit from the World Bank.
405,www.dawn.com/business,Business,Govt to resolve poultry industry problems,1285498-govt to resolve poultry industry problems,Bosan discusses industry issues in his speech at the inauguration ceremony PPA International Poultry Expo 2016.,Updated,"23 Sep, 2016",Govt to resolve poultry industry problemsBosan discusses industry issues in his speech at the inauguration ceremony PPA International Poultry Expo 2016.
406,www.dawn.com/pakistan,Pakistan,Dasu dam project govt against impleading WB,1285501-dasu dam project govt against impleading wb,Government 'in view of its repercussions and international commitments' will oppose impleading the World Bank.,Updated,"23 Sep, 2016",Dasu dam project govt against impleading WBGovernment 'in view of its repercussions and international commitments' will oppose impleading the World Bank.
407,www.dawn.com/pakistan,Pakistan,Body to combat money laundering never formed,1285504-body to combat money laundering never formed,"Stipulated under AMLA 2010, top committee wouldve been proper forum to deal with Panama Papers scam.",Updated,"23 Sep, 2016","Body to combat money laundering never formedStipulated under AMLA 2010, top committee wouldve been proper forum to deal with Panama Papers scam."
408,www.dawn.com/pakistan,Pakistan,Khurshid criticises Sharifs address at UN,1285508-khurshid criticises sharifs address at un,'He did not talk about threats being faced by the country because of Indiasponsored terrorism'.,Updated,"23 Sep, 2016",Khurshid criticises Sharifs address at UN'He did not talk about threats being faced by the country because of Indiasponsored terrorism'.
409,www.dawn.com/pakistan,Pakistan,CPEC to help overcome energy crisis by  minister,1285509-cpec to help overcome energy crisis by 2018 minister,"35 billion to be spent in the energy sector under CPEC, says Ahsan Iqbal.",Updated,"23 Sep, 2016","CPEC to help overcome energy crisis by  minister35 billion to be spent in the energy sector under CPEC, says Ahsan Iqbal."
410,www.dawn.com/pakistan,Pakistan,SC restrains provinces from unconstitutional promotions,1285527-sc restrains provinces from unconstitutional promotions,"Chief ministers discretionary powers may be curtailed in Sindh, Balochistan.",Updated,"23 Sep, 2016","SC restrains provinces from unconstitutional promotionsChief ministers discretionary powers may be curtailed in Sindh, Balochistan."
411,www.dawn.com/pakistan,Pakistan,Pakistan ranked th in UN health goals,1285528-pakistan ranked 149th in un health goals,Pakistan shares the score of 38 with Bangladesh and Mauritania  six places behind India and way behind Iran.,Updated,"23 Sep, 2016",Pakistan ranked th in UN health goalsPakistan shares the score of 38 with Bangladesh and Mauritania  six places behind India and way behind Iran.
412,www.dawn.com/pakistan,Pakistan,Dar orders inquiry into Bahamas leaks,1285529-dar orders inquiry into bahamas leaks,Finance minister asks FBR to launch investigation into the offshore accounts of individuals mentioned in the data leak.,Updated,"23 Sep, 2016",Dar orders inquiry into Bahamas leaksFinance minister asks FBR to launch investigation into the offshore accounts of individuals mentioned in the data leak.
413,www.dawn.com/world,World,Pope Francis urges sincere dialogue between Christians and Muslims,1285913-pope francis urges sincere dialogue between christians and muslims,"We need to start a sincere dialogue and have fraternal relations between everybody.""",Updated,"25 Sep, 2016","Pope Francis urges sincere dialogue between Christians and MuslimsWe need to start a sincere dialogue and have fraternal relations between everybody."""
414,www.dawn.com/pakistan,Pakistan,Environmental samples test positive for poliovirus in Quetta Pishin districts,1285841-environmental samples test positive for poliovirus in quetta pishin districts,"The detected virus in Quetta and Pishin was not indigenous, it belongs to Jacobabad and Afghanistan's Kandahar province.",Published,"24 Sep, 2016","Environmental samples test positive for poliovirus in Quetta Pishin districtsThe detected virus in Quetta and Pishin was not indigenous, it belongs to Jacobabad and Afghanistan's Kandahar province."
415,www.dawn.com/sport,Sport,Pakistan beat West Indies for T series win,1285840-pakistan beat west indies for t20 series win,Pakistan outclassed the world champions by 16 runs in the second Twenty20 match.,Updated,"25 Sep, 2016",Pakistan beat West Indies for T series winPakistan outclassed the world champions by 16 runs in the second Twenty20 match.
416,www.dawn.com/world,World,Modi says India will work to isolate Pakistan internationally,1285839-modi says india will work to isolate pakistan internationally,"India is ready for a war but let us fight a war on poverty, unemployment and see who wins first, India or Pakistan.",Updated,"24 Sep, 2016","Modi says India will work to isolate Pakistan internationallyIndia is ready for a war but let us fight a war on poverty, unemployment and see who wins first, India or Pakistan."
417,www.dawn.com/pakistan,Pakistan,Being a musician in Pakistan is an uphill struggle Aahad Nayani,1153541-being a musician in pakistan is an uphill struggle aahad nayani,The Herald spoke to Aahad Nayani during his first season with Coke Studio.,Published,"24 Sep, 2016",Being a musician in Pakistan is an uphill struggle Aahad NayaniThe Herald spoke to Aahad Nayani during his first season with Coke Studio.
418,www.dawn.com/pakistan,Pakistan,I saw them digging graves for my four sons,1285833-i saw them digging graves for my four sons,The suicide attack on Sept 16 shattered the life of Ranra Khan when his fours sons died in the blast.,Updated,"24 Sep, 2016",I saw them digging graves for my four sonsThe suicide attack on Sept 16 shattered the life of Ranra Khan when his fours sons died in the blast.
419,www.dawn.com/pakistan,Pakistan,Pilot dies as PAF fighter jet crashes in Khyber Agency,1285835-pilot dies as paf fighter jet crashes in khyber agency,Flight Lieutenant Umar Shahzad was flying F7PG when the aircraft encountered a technical fault and crashed.,Updated,"24 Sep, 2016",Pilot dies as PAF fighter jet crashes in Khyber AgencyFlight Lieutenant Umar Shahzad was flying F7PG when the aircraft encountered a technical fault and crashed.
420,www.dawn.com/world,World,Gun suicide bomb attacks kill  in Iraqs Tikrit police,1285834-gun suicide bomb attacks kill 12 in iraqs tikrit police,"Tikrit, located 160 kilometres north of Baghdad, was recaptured from the Islamic State group last year.",Published,"24 Sep, 2016","Gun suicide bomb attacks kill  in Iraqs Tikrit policeTikrit, located 160 kilometres north of Baghdad, was recaptured from the Islamic State group last year."
421,www.dawn.com/business,Business,Snapchat to launch Spectacles smart glasses that capture video,1285831-snapchat to launch spectacles smart glasses that capture video,Renamed as Snap.inc the tech company makes their hardware debut with sunglasses that have video capturing ability,Published,"24 Sep, 2016",Snapchat to launch Spectacles smart glasses that capture videoRenamed as Snap.inc the tech company makes their hardware debut with sunglasses that have video capturing ability
422,www.dawn.com/world,World,US lawmakers vow to override Obamas veto of Sept  bill against Saudi govt,1285828-us lawmakers vow to override obamas veto of sept 11 bill against saudi govt,The bill will allow families of September 11 victims to sue the government of Saudi Arabia.,Updated,"24 Sep, 2016",US lawmakers vow to override Obamas veto of Sept  bill against Saudi govtThe bill will allow families of September 11 victims to sue the government of Saudi Arabia.
423,www.dawn.com/world,World,pc Indians disapprove of Modis Pakistan policies Pew survey finds,1285405-50pc indians disapprove of modis pakistan policies pew survey finds,"73pc of Indians have unfavourable opinion of Pakistan, survey says.",Published,"24 Sep, 2016","pc Indians disapprove of Modis Pakistan policies Pew survey finds73pc of Indians have unfavourable opinion of Pakistan, survey says."
424,www.dawn.com/business,Business,Yahoo faces growing scrutiny over when it learned of data breach,1285823-yahoo faces growing scrutiny over when it learned of data breach,The company may have concealed its knowledge of the breach in order to artificially bolster its valuation.,Published,"24 Sep, 2016",Yahoo faces growing scrutiny over when it learned of data breachThe company may have concealed its knowledge of the breach in order to artificially bolster its valuation.
425,www.dawn.com/sport,Sport,Cricket is king but Pakistan baseball makes strides,1285829-cricket is king but pakistan baseball makes strides,"With baseball returning to the Olympics, Pakistan team is hoping to take part.",Published,"24 Sep, 2016","Cricket is king but Pakistan baseball makes stridesWith baseball returning to the Olympics, Pakistan team is hoping to take part."
426,www.dawn.com/business,Business,Darazpk Infinix and Telenor join hands to launch  phone sensation,1285649-darazpk infinix and telenor join hands to launch 2016 phone sensation,"Infinix Note 3 comes with latest features including large screen, 2day battery backup, ultrafast charging.",Updated,"10 Feb, 2017","Darazpk Infinix and Telenor join hands to launch  phone sensationInfinix Note 3 comes with latest features including large screen, 2day battery backup, ultrafast charging."
427,www.dawn.com/pakistan,Pakistan,Bull carts reduced to history,1285812-peoplespeak,"Arshad earns at least Rs1,500 to Rs2,000 very day, and the feed for my bulls costs Rs500 to Rs600.",Published,"24 Sep, 2016","Bull carts reduced to historyArshad earns at least Rs1,500 to Rs2,000 very day, and the feed for my bulls costs Rs500 to Rs600."
428,www.dawn.com/world,World,Three dead in shooting at Washington state mall,1285822-three dead in shooting at washington state mall,"Police searching for one confirmed suspect described as ""Hispanic male wearing gray"".",Updated,"24 Sep, 2016","Three dead in shooting at Washington state mallPolice searching for one confirmed suspect described as ""Hispanic male wearing gray""."
429,www.dawn.com/pakistan,Pakistan,Broken promises why women and girls are denied rights,1285636-broken promises why women and girls are denied rights,Dawn's special coverage of the Sustainable Development Goals 20152030 continues.,Published,"24 Sep, 2016",Broken promises why women and girls are denied rightsDawn's special coverage of the Sustainable Development Goals 20152030 continues.
430,www.dawn.com/pakistan,Pakistan,Imran wants to destablilise country claims PMLN,1285742-imran wants to destablilise country claims pml n,Sabir Shah says PTI chief should not block countrys development.,Updated,"24 Sep, 2016",Imran wants to destablilise country claims PMLNSabir Shah says PTI chief should not block countrys development.
431,www.dawn.com/pakistan,Pakistan,PMLN woman activist accuses party  leaders of harassment,1285796-pml n woman activist accuses party leaders of harassment,Claims Chitral district president wants to remove her from political scene,Published,"24 Sep, 2016",PMLN woman activist accuses party  leaders of harassmentClaims Chitral district president wants to remove her from political scene
432,www.dawn.com/pakistan,Pakistan,Khyber elders oppose  FataKP merger,1285798-khyber elders oppose fata kp merger,Demand formation of Fata legislative council to decide regions fate.,Updated,"24 Sep, 2016",Khyber elders oppose  FataKP mergerDemand formation of Fata legislative council to decide regions fate.
433,www.dawn.com/pakistan,Pakistan,NA body criticises Pakistans ranking in SDGs assessment,1285803-na body criticises pakistans ranking in sdgs assessment,"Committee members signed a calling attention notice on the matter, which was sent to the National Assembly secretary.",Updated,"24 Sep, 2016","NA body criticises Pakistans ranking in SDGs assessmentCommittee members signed a calling attention notice on the matter, which was sent to the National Assembly secretary."
434,www.dawn.com/pakistan,Pakistan,Pakistan elected to IAMRA management committee,1285811-pakistan elected to iamra management committee,Pakistan has been an international leader in the registration of practitioners in medical education.,Updated,"24 Sep, 2016",Pakistan elected to IAMRA management committeePakistan has been an international leader in the registration of practitioners in medical education.
435,www.dawn.com/pakistan,Pakistan,Factory sealed for supplying substandard bottled water,1285745-factory sealed for supplying substandard bottled water,Samples of the companys bottled water had been sent for lab tests that declared it unfit and substandard.,Updated,"24 Sep, 2016",Factory sealed for supplying substandard bottled waterSamples of the companys bottled water had been sent for lab tests that declared it unfit and substandard.
436,www.dawn.com/pakistan,Pakistan,Acquiring biometric machines from India challenged,1285787-acquiring biometric machines from india challenged,The petitioner pleaded that purchase of voting machines from Indian firms would be dangerous for Pakistans security.,Updated,"24 Sep, 2016",Acquiring biometric machines from India challengedThe petitioner pleaded that purchase of voting machines from Indian firms would be dangerous for Pakistans security.
437,www.dawn.com/pakistan,Pakistan, prostitution gambling and narcotics dens running in Lahore,1285791-1906 prostitution gambling and narcotics dens running in lahore,"1,123 dens deal in drug selling, 318 in prostitution and 465 in gambling.",Updated,"24 Sep, 2016"," prostitution gambling and narcotics dens running in Lahore1,123 dens deal in drug selling, 318 in prostitution and 465 in gambling."
438,www.dawn.com/pakistan,Pakistan,If breaks out PakistanIndia war may spiral into  a world war warns Khurshid,1285654-if breaks out pakistan india war may spiral into a world war warns khurshid,Modi is not expected to commit a blunder that could lead to a war Khurshid Shah says.,Updated,"24 Sep, 2016",If breaks out PakistanIndia war may spiral into  a world war warns KhurshidModi is not expected to commit a blunder that could lead to a war Khurshid Shah says.
439,www.dawn.com/pakistan,Pakistan,Only one teacher working at two places at the same time sacked during  PA told,1285656-only one teacher working at two places at the same time sacked during 2008 13 pa told,Disciplinary action had been taken against 594 absent teachers in accordance with the relevant rules in Larkana Dahar.,Updated,"24 Sep, 2016",Only one teacher working at two places at the same time sacked during  PA toldDisciplinary action had been taken against 594 absent teachers in accordance with the relevant rules in Larkana Dahar.
440,www.dawn.com/pakistan,Pakistan,MQM seeks release of all innocent political prisoners,1285661-mqm seeks release of all innocent political prisoners,"""MQM took some bold decisions in the larger interest of this country, the government, too, should take big decisions.""",Updated,"24 Sep, 2016","MQM seeks release of all innocent political prisoners""MQM took some bold decisions in the larger interest of this country, the government, too, should take big decisions."""
441,www.dawn.com/pakistan,Pakistan,Threeday Ghazi urs begins amid tight security,1285662-three day ghazi urs begins amid tight security,The saints grave was washed by the custodians of the shrine a day earlier as per the centuriesold tradition.,Updated,"24 Sep, 2016",Threeday Ghazi urs begins amid tight securityThe saints grave was washed by the custodians of the shrine a day earlier as per the centuriesold tradition.
442,www.dawn.com/world,World,For the first time Saudi Arabia is being attacked by both Sunni and Shia leaders,1285682-for the first time saudi arabia is being attacked by both sunni and shia leaders,Statement from 200 Sunni Muslim clerics refer to the Saudi Wahhabi belief as a dangerous deformation of Islam.,Updated,"24 Sep, 2016",For the first time Saudi Arabia is being attacked by both Sunni and Shia leadersStatement from 200 Sunni Muslim clerics refer to the Saudi Wahhabi belief as a dangerous deformation of Islam.
443,www.dawn.com/world,World,Orthodox Jews demonstrate against Netanyahu,1285685-orthodox jews demonstrate against netanyahu,Hundreds from NY's Orthodox Jewish community stage demonstration in front of the UN.,Updated,"24 Sep, 2016",Orthodox Jews demonstrate against NetanyahuHundreds from NY's Orthodox Jewish community stage demonstration in front of the UN.
444,www.dawn.com/world,World,Missiles batter Aleppo as Syria army readies ground assault,1285689-missiles batter aleppo as syria army readies ground assault,Nearly 30 civilians including several children killed and dozens wounded.,Updated,"24 Sep, 2016",Missiles batter Aleppo as Syria army readies ground assaultNearly 30 civilians including several children killed and dozens wounded.
445,www.dawn.com/world,World,Rouhani uses UN to hit US over nuclear deal,1285690-rouhani uses un to hit us over nuclear deal,President Hassan Rouhani complains that America is dragging its feet on its side of the bargain.,Updated,"24 Sep, 2016",Rouhani uses UN to hit US over nuclear dealPresident Hassan Rouhani complains that America is dragging its feet on its side of the bargain.
446,www.dawn.com/world,World,Turkey arrests top journalist day after release,1285692-turkey arrests top journalist day after release,Ahmet Altan arrested a day after he was released over accusations related to the failed July coup.,Updated,"24 Sep, 2016",Turkey arrests top journalist day after releaseAhmet Altan arrested a day after he was released over accusations related to the failed July coup.
447,www.dawn.com/world,World,Kashmir turmoil hits Pakistani  tea cups,1285695-kashmir turmoil hits pakistani tea cups,The unrest in Kashmir has hit green tea producers in Assam.,Updated,"24 Sep, 2016",Kashmir turmoil hits Pakistani  tea cupsThe unrest in Kashmir has hit green tea producers in Assam.
448,www.dawn.com/sport,Sport,PHF chalks out comprehensive club hockey plan for games revival,1285719-phf chalks out comprehensive club hockey plan for games revival,PHF decides to pay special attention to club hockey to bring improvement in the declining standards of the game.,Updated,"24 Sep, 2016",PHF chalks out comprehensive club hockey plan for games revivalPHF decides to pay special attention to club hockey to bring improvement in the declining standards of the game.
449,www.dawn.com/sport,Sport,Pakistan discard Fawad Alam switches over to SSGC,1285720-pakistan discard fawad alam switches over to ssgc,"Fawad Alam, the discarded Pakistan lefthander, is the prized recruit in the SSGC lineup for the QuaidiAzam Trophy.",Updated,"24 Sep, 2016","Pakistan discard Fawad Alam switches over to SSGCFawad Alam, the discarded Pakistan lefthander, is the prized recruit in the SSGC lineup for the QuaidiAzam Trophy."
450,www.dawn.com/sport,Sport,Barca to miss injured Messi Zidane,1285725-barca to miss injured messi zidane,Zinedine Zidane insists it is obvious rivals Barcelona will miss the injured Lionel Messi during a threeweek layoff.,Updated,"24 Sep, 2016",Barca to miss injured Messi ZidaneZinedine Zidane insists it is obvious rivals Barcelona will miss the injured Lionel Messi during a threeweek layoff.
451,www.dawn.com/sport,Sport,Yasir Jan  the ambidextrous pacer from Pakistan,1285729-yasir jan the ambidextrous pacer from pakistan,"Fast bowlers are known to hunt in pairs, but Yasir Jan, a teenager from Charsadda, can do both on his own.",Updated,"24 Sep, 2016","Yasir Jan  the ambidextrous pacer from PakistanFast bowlers are known to hunt in pairs, but Yasir Jan, a teenager from Charsadda, can do both on his own."
452,www.dawn.com/sport,Sport,Injured Serena pulls out of China events,1285731-injured serena pulls out of china events,Serena Williams announced that she had pulled out of two tournaments in China citing an ongoing shoulder injury.,Updated,"24 Sep, 2016",Injured Serena pulls out of China eventsSerena Williams announced that she had pulled out of two tournaments in China citing an ongoing shoulder injury.
453,www.dawn.com/sport,Sport,ICC clears Bangladesh bowling duo,1285733-icc clears bangladesh bowling duo,Speedster Taskin Ahmed and leftarm spinner Arafat Sunny were both cleared to resume bowling in international cricket.,Updated,"24 Sep, 2016",ICC clears Bangladesh bowling duoSpeedster Taskin Ahmed and leftarm spinner Arafat Sunny were both cleared to resume bowling in international cricket.
454,www.dawn.com/business,Business,UN trims nuclear power growth forecasts,1285664-un trims nuclear power growth forecasts,"'Nuclear energy, in the long run, will continue to play an important role in the worlds energy mix.'",Updated,"24 Sep, 2016","UN trims nuclear power growth forecasts'Nuclear energy, in the long run, will continue to play an important role in the worlds energy mix.'"
